time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
280,35,1028,9845,9.71,0.05,8.930000000000001,0.1462685465812683,0.0005,9644
281,35,1032,9883,9.74,0.05,8.947500009999999,0.10368655622005463,0.0005,9682
282,35,1036,9927,9.74,0.05,8.93875002,0.013023541308939457,0.0005,9726
283,35,1040,9965,9.75,0.05,8.94708335,0.1228204295039177,0.0005,9764
284,35,1044,10009,9.89,0.05,9.08458335,0.24993088841438293,0.0005,9808
285,35,1048,10053,9.89,0.05,9.04750002,0.096736871,0.0005,9852
286,35,1052,10085,9.88,0.05,9.02875002,0.09422408,0.0005,9884
288,35,1056,10121,9.9,0.05,9.020000020000001,0.11382261663675308,0.0005,9920
289,35,1060,10161,9.86,0.05,8.985416690000001,0.25496113300323486,0.0005,9960
290,35,1064,10205,9.86,0.05,8.953750020000001,0.34886670112609863,0.0005,10004
291,35,1068,10249,9.97,0.05,9.08500002,0.015358051285147667,0.0005,10048
292,35,1072,10280,9.9,0.05,9.03250002,0.023832930251955986,0.0005,10079
293,35,1076,10324,9.94,0.05,9.07666668,0.081165195,0.0005,10123
294,35,1080,10368,9.94,0.05,9.08375001,0.11494164168834686,0.0005,10167
295,35,1084,10403,9.85,0.05,8.97708334,0.026664000004529953,0.0005,10202
297,35,1088,10442,9.88,0.05,9.01083335,0.4668375849723816,0.0005,10241
298,35,1092,10486,9.96,0.05,9.08208335,0.22969774901866913,0.0005,10285
299,35,1096,10530,10.01,0.05,9.135833340000001,0.031164828687906265,0.0005,10329
300,35,1100,10566,10,0.05,9.110000009999998,0.21730369329452515,0.0005,10365
301,35,1104,10604,9.94,0.05,9.049583349999999,0.13263379037380219,0.0005,10403
302,35,1108,10645,9.91,0.05,8.997083349999999,0.16720633208751678,0.0005,10444
303,35,1112,10685,9.93,0.05,9.01083335,0.10560496151447296,0.0005,10484
305,35,1116,10724,9.93,0.05,8.99250002,0.14666922390460968,0.0005,10523
306,35,1120,10759,9.91,0.05,8.96833337,0.013816579,0.0005,10558
307,35,1124,10803,9.96,0.05,9.029166700000001,0.16873441636562347,0.0005,10602
308,35,1128,10847,10.02,0.05,9.09833338,0.018220584839582443,0.0005,10646
309,35,1132,10885,10.02,0.05,9.08708337,0.09594813,0.0005,10684
310,35,1136,10929,10.02,0.05,9.09875003,0.2591363489627838,0.0005,10728
311,35,1140,10958,9.93,0.05,9.0029167,0.072592504,0.0005,10757
313,35,1144,10998,9.89,0.05,8.946250029999998,0.019133072,0.0005,10797
314,35,1148,11041,9.88,0.05,8.96375002,0.248462975,0.0005,10840
315,35,1152,11077,9.92,0.05,9.011666680000001,0.22609594464302063,0.0005,10876
316,35,1156,11109,9.88,0.05,9.003750000000002,0.030036060139536858,0.0005,10908
317,35,1160,11141,9.8,0.05,8.9225,0.10341194272041321,0.0005,10940
318,35,1164,11179,9.74,0.05,8.88541667,0.021784530952572823,0.0005,10978
319,35,1168,11216,9.67,0.05,8.814166669999999,0.17473870515823364,0.0005,11015
320,35,1172,11251,9.71,0.05,8.845416660000001,0.2639547288417816,0.0005,11050
321,35,1176,11286,9.62,0.05,8.74958334,0.038325056,0.0005,11085
322,35,1180,11330,9.62,0.05,8.7375,0.10716371983289719,0.0005,11129
323,35,1184,11372,9.69,0.05,8.80541667,0.10734056681394577,0.0005,11171
324,35,1188,11408,9.66,0.05,8.77500001,0.045703456,0.0005,11207
326,35,1192,11449,9.63,0.05,8.747500019999999,0.013204162009060383,0.0005,11248
327,35,1196,11484,9.54,0.05,8.644166689999999,0.008622369,0.0005,11283
328,35,1200,11528,9.62,0.05,8.73708335,0.14279495179653168,0.0005,11327
329,35,1204,11572,9.68,0.05,8.81791668,0.013033310882747173,0.0005,11371
330,35,1208,11610,9.65,0.05,8.809583340000001,0.2388402223587036,0.0005,11409
331,35,1212,11642,9.57,0.05,8.737916680000001,0.21506334841251373,0.0005,11441
332,35,1216,11686,9.62,0.05,8.820833350000001,0.016345852985978127,0.0005,11485
333,35,1220,11709,9.5,0.05,8.69541667,0.015465264208614826,0.0005,11508
334,35,1224,11742,9.39,0.05,8.562916670000002,0.2384488880634308,0.0005,11541
335,35,1228,11786,9.39,0.05,8.56166666,0.14081734418869019,0.0005,11585
337,35,1232,11830,9.45,0.05,8.640416660000001,0.13357578217983246,0.0005,11629
338,35,1236,11870,9.41,0.05,8.594166659999999,0.056504652,0.0005,11669
339,35,1240,11902,9.44,0.05,8.633749990000002,0.3054690659046173,0.0005,11701
340,35,1244,11941,9.43,0.05,8.647916649999999,0.035831492,0.0005,11740
341,35,1248,11985,9.44,0.05,8.67374999,0.009815653,0.0005,11784
342,35,1252,12029,9.52,0.05,8.77499999,0.2949237823486328,0.0005,11828
343,35,1256,12065,9.56,0.05,8.81916667,0.020680492743849754,0.0005,11864
345,35,1260,12109,9.68,0.05,8.94,0.010984743945300579,0.0005,11908
346,35,1264,12145,9.66,0.05,8.90541667,0.021312184631824493,0.0005,11944
347,35,1268,12189,9.73,0.05,8.97583333,0.1284470558166504,0.0005,11988
348,35,1272,12227,9.76,0.05,9.00750001,0.24431546032428741,0.0005,12026
349,35,1276,12268,9.82,0.05,9.08208333,0.059174731373786926,0.0005,12067
350,35,1280,12306,9.76,0.05,9.013333339999999,0.27211782336235046,0.0005,12105
351,35,1284,12350,9.78,0.05,9.05375,0.077014089,0.0005,12149
353,35,1288,12390,9.82,0.05,9.098749990000002,0.11466869711875916,0.0005,12189
353,35,1292,12423,9.74,0.05,9.023333319999999,0.12808872759342194,0.0005,12222
355,35,1296,12467,9.83,0.05,9.133749989999998,0.042528134,0.0005,12266
356,35,1300,12510,9.82,0.05,9.11833332,0.029676678,0.0005,12309
357,35,1304,12543,9.71,0.05,8.99208331,0.03368903,0.0005,12342
358,35,1308,12581,9.71,0.05,9.00041665,0.15337468683719635,0.0005,12380
359,35,1312,12625,9.83,0.05,9.11208332,0.17326658964157104,0.0005,12424
360,35,1316,12663,9.77,0.05,9.037083319999999,0.010765669867396355,0.0005,12462
362,35,1320,12707,9.98,0.05,9.23499999,0.029028629884123802,0.0005,12506
363,35,1324,12751,10.09,0.05,9.35375,0.15450219810009003,0.0005,12550
364,35,1328,12790,10.04,0.05,9.29708334,0.24153321981430054,0.0005,12589
365,35,1332,12834,10.04,0.05,9.28541668,0.095841616,0.0005,12633
366,35,1336,12870,10,0.05,9.244166680000001,0.17235836386680603,0.0005,12669
367,35,1340,12912,10.1,0.05,9.34833336,0.078834206,0.0005,12711
368,35,1344,12954,10.13,0.05,9.36458337,0.028043167665600777,0.0005,12753
369,35,1348,12982,9.97,0.05,9.16708337,0.13369813561439514,0.0005,12781
370,35,1352,13020,9.91,0.05,9.09875004,0.010121055878698826,0.0005,12819
371,35,1356,13064,9.99,0.05,9.172916709999999,0.18475234508514404,0.0005,12863
373,35,1360,13101,9.92,0.05,9.103333379999999,0.12315720319747925,0.0005,12900
374,35,1364,13141,9.96,0.05,9.14833339,0.2474605143070221,0.0005,12940
375,35,1368,13183,9.94,0.05,9.111250050000002,0.021393142640590668,0.0005,12982
376,35,1372,13227,10,0.05,9.162500040000001,0.022416703402996063,0.0005,13026
377,35,1376,13265,9.97,0.05,9.11916671,0.25084158778190613,0.0005,13064
378,35,1380,13308,10.02,0.05,9.18041671,0.15994983911514282,0.0005,13107
380,35,1384,13348,9.98,0.05,9.128750040000002,0.028676277,0.0005,13147
381,35,1388,13392,10.02,0.05,9.15375004,0.045300871,0.0005,13191
382,35,1392,13432,10.09,0.05,9.23625003,0.18177931010723114,0.0005,13231
383,35,1396,13476,10.09,0.05,9.22125003,0.23804432153701782,0.0005,13275
385,35,1400,13519,10.09,0.05,9.235416690000001,0.11393783986568451,0.0005,13318
385,35,1404,13552,10.09,0.05,9.235000020000003,0.23353546857833862,0.0005,13351
387,35,1408,13596,10.15,0.05,9.29833335,0.2543624937534332,0.0005,13395
388,35,1412,13629,10.04,0.05,9.20291667,0.019579805433750153,0.0005,13428
389,35,1416,13660,9.97,0.05,9.136666660000001,0.15307748317718506,0.0005,13459
390,35,1420,13704,9.97,0.05,9.159583329999998,0.13376624882221222,0.0005,13503
391,35,1424,13746,9.95,0.05,9.139583329999999,0.007161199,0.0005,13545
392,35,1428,13790,10,0.05,9.18666666,0.2854936122894287,0.0005,13589
393,35,1432,13831,9.97,0.05,9.150416659999998,0.12265145778656006,0.0005,13630
394,35,1436,13867,9.97,0.05,9.13708333,0.015880433842539787,0.0005,13666
396,35,1440,13911,9.99,0.05,9.16458333,0.011849003843963146,0.0005,13710
397,35,1444,13947,9.93,0.05,9.11166665,0.13055482506752014,0.0005,13746
398,35,1448,13991,10.09,0.05,9.29249998,0.058918502,0.0005,13790
399,35,1452,14035,10.15,0.05,9.34416665,0.14114464819431305,0.0005,13834
400,35,1456,14079,10.15,0.05,9.31874997,0.060834657,0.0005,13878
401,35,1460,14115,10.14,0.05,9.298749979999998,0.036127381,0.0005,13914
402,35,1464,14150,10.09,0.05,9.23999996,0.10049765557050705,0.0005,13949
404,35,1468,14194,10.11,0.05,9.26499997,0.093161196,0.0005,13993
405,35,1472,14238,10.11,0.05,9.28166665,0.18108338117599487,0.0005,14037
406,35,1476,14266,10.01,0.05,9.189166649999999,0.037934087216854095,0.0005,14065
407,35,1480,14305,9.97,0.05,9.129583310000001,0.030788988,0.0005,14104
408,35,1484,14344,9.96,0.05,9.12916665,0.13845428824424744,0.0005,14143
409,35,1488,14383,9.91,0.05,9.088749989999998,0.1156521737575531,0.0005,14182
410,35,1492,14415,9.83,0.05,8.99916666,0.009822949,0.0005,14214
411,35,1496,14452,9.76,0.05,8.909583320000001,0.02502892,0.0005,14251
412,35,1500,14489,9.7,0.05,8.821666669999999,0.14589472115039825,0.0005,14288
413,35,1504,14525,9.73,0.05,8.855833340000002,0.030379347503185272,0.0005,14324
414,35,1508,14569,9.73,0.05,8.83708333,0.016725821420550346,0.0005,14368
416,35,1512,14603,9.74,0.05,8.845416669999999,0.1504385620355606,0.0005,14402
417,35,1516,14636,9.76,0.05,8.85666668,0.019353145733475685,0.0005,14435
418,35,1520,14677,9.73,0.05,8.816666679999999,0.022838285192847252,0.0005,14476
419,35,1524,14713,9.67,0.05,8.755000009999998,0.017228918,0.0005,14512
420,35,1528,14751,9.61,0.05,8.67166667,0.038691103,0.0005,14550
421,35,1532,14795,9.64,0.05,8.725000009999999,0.13066795468330383,0.0005,14594
422,35,1536,14824,9.57,0.05,8.65916667,0.017377104610204697,0.0005,14623
423,35,1540,14866,9.55,0.05,8.62374999,0.15013106167316437,0.0005,14665
425,35,1544,14907,9.6,0.05,8.67458333,0.028780159,0.0005,14706
426,35,1548,14944,9.53,0.05,8.597916660000001,0.08641436,0.0005,14743
427,35,1552,14981,9.46,0.05,8.51666665,0.3271111249923706,0.0005,14780
428,35,1556,15016,9.37,0.05,8.44458332,0.040532708168029785,0.0005,14815
429,35,1560,15060,9.45,0.05,8.541666639999999,0.1233939677476883,0.0005,14859
430,35,1564,15097,9.47,0.05,8.56583331,0.009974314,0.0005,14896
431,35,1568,15138,9.44,0.05,8.543333300000002,0.008432006,0.0005,14937
433,35,1572,15178,9.4,0.05,8.501666629999999,0.1288912296295166,0.0005,14977
434,35,1576,15222,9.56,0.05,8.64166663,0.12766799330711365,0.0005,15021
435,35,1580,15266,9.61,0.05,8.71583329,0.070666954,0.0005,15065
436,35,1584,15296,9.52,0.05,8.60541663,0.2415989488363266,0.0005,15095
437,35,1588,15324,9.41,0.05,8.48624996,0.062333021,0.0005,15123
438,35,1592,15368,9.53,0.05,8.61041663,0.013999413698911667,0.0005,15167
439,35,1596,15408,9.56,0.05,8.65916664,0.078748591,0.0005,15207
440,35,1600,15448,9.59,0.05,8.707916630000001,0.014947826974093914,0.0005,15247
441,35,1604,15487,9.62,0.05,8.73124997,0.15559780597686768,0.0005,15286
442,35,1608,15521,9.52,0.05,8.640416649999999,0.015246356837451458,0.0005,15320
443,35,1612,15560,9.57,0.05,8.689166640000002,0.21647657454013824,0.0005,15359
445,35,1616,15604,9.68,0.05,8.806666640000001,0.012792196124792099,0.0005,15403
446,35,1620,15635,9.58,0.05,8.6958333,0.23789186775684357,0.0005,15434
447,35,1624,15673,9.6,0.05,8.72166663,0.18508990108966827,0.0005,15472
448,35,1628,15717,9.66,0.05,8.7920833,0.013199509121477604,0.0005,15516
449,35,1632,15755,9.6,0.05,8.70999996,0.068437301,0.0005,15554
450,35,1636,15787,9.63,0.05,8.746666639999999,0.071212679,0.0005,15586
451,35,1640,15831,9.65,0.05,8.76958331,0.010406654328107834,0.0005,15630
452,35,1644,15871,9.64,0.05,8.76416665,0.025073133409023285,0.0005,15670
453,35,1648,15914,9.7,0.05,8.832083329999998,0.12408655881881714,0.0005,15713
455,35,1652,15950,9.69,0.05,8.83000001,0.044599254,0.0005,15749
456,35,1656,15987,9.71,0.05,8.84458336,0.021929433569312096,0.0005,15786
457,35,1660,16028,9.68,0.05,8.7804167,0.01871331,0.0005,15827
458,35,1664,16070,9.73,0.05,8.82708338,0.015328871086239815,0.0005,15869
459,35,1668,16114,9.76,0.05,8.87083338,0.11984480172395706,0.0005,15913
460,35,1672,16158,9.8,0.05,8.91291671,0.1964801400899887,0.0005,15957
462,35,1676,16202,9.8,0.05,8.92541671,0.15092307329177856,0.0005,16001
463,35,1680,16246,9.8,0.05,8.929166720000001,0.058270436,0.0005,16045
464,35,1684,16290,9.94,0.05,9.08416671,0.26769840717315674,0.0005,16089
465,35,1688,16326,10.02,0.05,9.16458337,0.031446535140275955,0.0005,16125
466,35,1692,16370,10.02,0.05,9.171666700000001,0.035053756,0.0005,16169
467,35,1696,16408,10,0.05,9.153333369999999,0.11442043632268906,0.0005,16207
469,35,1700,16446,9.98,0.05,9.124583379999999,0.20724767446517944,0.0005,16245
470,35,1704,16490,10.03,0.05,9.181666719999999,0.13621924817562103,0.0005,16289
471,35,1708,16534,10.13,0.05,9.283333390000001,0.007726152,0.0005,16333
472,35,1712,16573,10.13,0.05,9.270000070000002,0.031489089131355286,0.0005,16372
473,35,1716,16613,10.09,0.05,9.21166674,0.010147555,0.0005,16412
475,35,1720,16656,10.21,0.05,9.34125008,0.022635750472545624,0.0005,16455
476,35,1724,16700,10.27,0.05,9.38916675,0.013714056462049484,0.0005,16499
477,35,1728,16744,10.27,0.05,9.40458341,0.016422845423221588,0.0005,16543
478,35,1732,16788,10.33,0.05,9.48583341,0.11285565793514252,0.0005,16587
479,35,1736,16824,10.37,0.05,9.5233334,0.12972445785999298,0.0005,16623
480,35,1740,16862,10.31,0.05,9.45666674,0.20389887690544128,0.0005,16661
482,35,1744,16902,10.31,0.05,9.45375006,0.1438857913017273,0.0005,16701
482,35,1748,16929,10.15,0.05,9.275416719999999,0.1495206207036972,0.0005,16728
483,35,1752,16973,10.23,0.05,9.377500049999998,0.013368479,0.0005,16772
485,35,1756,17015,10.28,0.05,9.42500004,0.021359000355005264,0.0005,16814
486,35,1760,17055,10.27,0.05,9.435416700000001,0.015014586970210075,0.0005,16854
487,35,1764,17099,10.29,0.05,9.45541669,0.010429964400827885,0.0005,16898
488,35,1768,17143,10.29,0.05,9.453750030000002,0.008563024,0.0005,16942
490,35,1772,17187,10.29,0.05,9.43958336,0.014839638024568558,0.0005,16986
491,35,1776,17231,10.29,0.05,9.45041669,0.12953521311283112,0.0005,17030
492,35,1780,17275,10.29,0.05,9.42333336,0.127060205,0.0005,17074
493,35,1784,17319,10.29,0.05,9.44083337,0.021342508494853973,0.0005,17118
494,35,1788,17360,10.34,0.05,9.492083379999999,0.069207646,0.0005,17159
496,35,1792,17404,10.34,0.05,9.48125004,0.019784275,0.0005,17203
497,35,1796,17445,10.37,0.05,9.49208337,0.12886293232440948,0.0005,17244
498,35,1800,17485,10.39,0.05,9.505000039999999,0.008549485,0.0005,17284
499,35,1804,17529,10.39,0.05,9.5104167,0.13159139454364777,0.0005,17328
500,35,1808,17573,10.39,0.05,9.522916690000002,0.11731072515249252,0.0005,17372
502,35,1812,17610,10.37,0.05,9.50958335,0.010413791984319687,0.0005,17409
503,35,1816,17654,10.41,0.05,9.574583350000001,0.10430193692445755,0.0005,17453
504,35,1820,17698,10.42,0.05,9.58083335,0.17956462502479553,0.0005,17497
505,35,1824,17742,10.42,0.05,9.57708336,0.023330009,0.0005,17541
506,35,1828,17774,10.3,0.05,9.449166700000001,0.1753506064414978,0.0005,17573
507,35,1832,17818,10.3,0.05,9.449166690000002,0.016430739,0.0005,17617
509,35,1836,17858,10.34,0.05,9.49041669,0.005013835,0.0005,17657
510,35,1840,17902,10.4,0.05,9.55541668,0.13572905957698822,0.0005,17701
511,35,1844,17937,10.35,0.05,9.48666669,0.11775217950344086,0.0005,17736
512,35,1848,17981,10.52,0.05,9.674166699999999,0.008678311,0.0005,17780
513,35,1852,18022,10.49,0.05,9.623750030000002,0.11079248785972595,0.0005,17821
514,35,1856,18066,10.51,0.05,9.64833337,0.038761802,0.0005,17865
516,35,1860,18110,10.55,0.05,9.69833337,0.16593246161937714,0.0005,17909
517,35,1864,18154,10.55,0.05,9.6979167,0.036827348,0.0005,17953
518,35,1868,18191,10.48,0.05,9.6204167,0.022568363696336746,0.0005,17990
519,35,1872,18233,10.46,0.05,9.59833338,0.057879213243722916,0.0005,18032
520,35,1876,18276,10.45,0.05,9.583750059999998,0.16847918927669525,0.0005,18075
522,35,1880,18320,10.45,0.05,9.609583390000001,0.014446184039115906,0.0005,18119
523,35,1884,18356,10.37,0.05,9.51375005,0.013483059592545033,0.0005,18155
524,35,1888,18399,10.39,0.05,9.529583389999999,0.014831107,0.0005,18198
525,35,1892,18440,10.36,0.05,9.495416729999999,0.022877306,0.0005,18239
526,35,1896,18484,10.39,0.05,9.53250006,0.12839913368225098,0.0005,18283
527,35,1900,18522,10.37,0.05,9.52541672,0.024242807179689407,0.0005,18321
529,35,1904,18566,10.37,0.05,9.53125006,0.025624379515647888,0.0005,18365
530,35,1908,18605,10.32,0.05,9.46041673,0.0277764,0.0005,18404
531,35,1912,18644,10.34,0.05,9.493333400000001,0.028062839061021805,0.0005,18443
532,35,1916,18688,10.34,0.05,9.497916720000001,0.073375247,0.0005,18487
533,35,1920,18718,10.2,0.05,9.360000059999999,0.15303510427474976,0.0005,18517
534,35,1924,18762,10.2,0.05,9.376666720000001,0.020034274086356163,0.0005,18561
535,35,1928,18806,10.32,0.05,9.50791672,0.014192617498338223,0.0005,18605
537,35,1932,18845,10.27,0.05,9.44875006,0.025687134,0.0005,18644
538,35,1936,18889,10.31,0.05,9.4833334,0.011534918,0.0005,18688
539,35,1940,18933,10.31,0.05,9.495000070000001,0.13042384386062622,0.0005,18732
540,35,1944,18969,10.32,0.05,9.52916674,0.2308974415063858,0.0005,18768
541,35,1948,19013,10.32,0.05,9.5370834,0.010829313658177853,0.0005,18812
543,35,1952,19057,10.35,0.05,9.569166730000001,0.2556319236755371,0.0005,18856
544,35,1956,19101,10.35,0.05,9.59333338,0.042675447,0.0005,18900
545,35,1960,19145,10.35,0.05,9.58541671,0.15216118097305298,0.0005,18944
546,35,1964,19189,10.35,0.05,9.59875005,0.18310046195983887,0.0005,18988
547,35,1968,19231,10.4,0.05,9.64041673,0.2536414563655853,0.0005,19030
549,35,1972,19268,10.35,0.05,9.58791673,0.13962174952030182,0.0005,19067
550,35,1976,19312,10.36,0.05,9.595416720000001,0.12756720185279846,0.0005,19111
551,35,1980,19349,10.29,0.05,9.50791672,0.13548026978969574,0.0005,19148
552,35,1984,19389,10.33,0.05,9.54125006,0.12227192521095276,0.0005,19188
553,35,1988,19429,10.3,0.05,9.515833380000002,0.1537729799747467,0.0005,19228
554,35,1992,19468,10.28,0.05,9.493333370000002,0.15169648826122284,0.0005,19267
555,35,1996,19509,10.25,0.05,9.45458337,0.079751022,0.0005,19308
557,35,2000,19551,10.29,0.05,9.48750004,0.059876207,0.0005,19350
558,35,2004,19587,10.21,0.05,9.397500030000002,0.009185147,0.0005,19386
559,35,2008,19631,10.26,0.05,9.46458337,0.015403194352984428,0.0005,19430
560,35,2012,19675,10.31,0.05,9.511666700000001,0.33050280809402466,0.0005,19474
561,35,2016,19714,10.26,0.05,9.45208338,0.019676521,0.0005,19513
562,35,2020,19756,10.38,0.05,9.57375004,0.008747226,0.0005,19555
564,35,2024,19800,10.38,0.05,9.578750030000002,0.13514336943626404,0.0005,19599
565,35,2028,19837,10.31,0.05,9.515416700000001,0.15792644023895264,0.0005,19636
566,35,2032,19876,10.31,0.05,9.518750030000001,0.003048959,0.0005,19675
567,35,2036,19920,10.31,0.05,9.54791669,0.006442735,0.0005,19719
568,35,2040,19954,10.21,0.05,9.432500029999998,0.11473320424556732,0.0005,19753
569,35,2044,19998,10.29,0.05,9.51083335,0.22524553537368774,0.0005,19797
